country,year,cereal_yield_cereal_yield,food_production_index_food_production_index,gdp_per_capita_gdp_per_capita,gini_index_gini_index,Inflation_inflation,military_expenditure_military_expenditure,poverty_rate_poverty_rate,unemployment_total_unemployment_total,youth_unemployment_youth_unemployment,yearly_weather_average_T2M,yearly_weather_average_T2M_MAX,yearly_weather_average_T2M_MIN,yearly_weather_average_PRECTOTCORR,yearly_weather_average_QV2M,yearly_weather_average_RH2M,yearly_weather_average_WS10M,yearly_weather_average_ALLSKY_SFC_SW_DWN,acled_disorder_summary_by_country_year_Demonstrations,acled_disorder_summary_by_country_year_Political violence,acled_disorder_summary_by_country_year_Strategic developments,acled_disorder_summary_by_country_year_total_fatalities,dbscan_cluster,kmeans_cluster,gmm_cluster
Ethiopia,2011,1876.6,82.65,343.024942351887,,33.2499598823344,1.09070647415251,,2.275,3.425,25.78994520547945,33.42723287671233,19.49654794520548,1.1781643835616438,9.817424657534248,43.994,2.965890410958904,6.100219178082192,,,,,1,2,2
Ethiopia,2012,1963.3,85.12,452.101031885754,,23.600417677317,0.868361507077892,,2.255,3.417,25.398469945355192,33.039180327868856,19.00898907103825,1.7093169398907104,9.884289617486338,45.6896174863388,2.938142076502732,6.278661202185792,,,,,1,2,2
Ethiopia,2013,2102.0,90.58,484.039833104062,,7.46402192944517,0.806417193723534,,2.251,3.429,24.942821917808217,32.15219178082192,19.070301369863014,2.4406575342465757,11.196931506849316,52.83367123287672,2.7555068493150685,5.978767123287671,,,,,1,2,2
Ethiopia,2014,2235.1,96.71,549.986577082588,,6.89001951597192,0.768407756190907,,2.359,3.631,25.182794520547944,32.36189041095891,19.25413698630137,1.966219178082192,11.05641095890411,51.53624657534247,2.723671232876712,6.02972602739726,,,,,1,2,2
Ethiopia,2015,2344.9,101.14,621.845673808133,35.0,9.56889955968623,0.70541465068261,27.0,2.443,3.811,25.834082191780823,33.43049315068493,19.53084931506849,1.555013698630137,10.30109589041096,46.39583561643836,2.913452054794521,6.3273972602739725,,,,,-1,2,2
Ethiopia,2016,2352.2,102.15,696.195884706786,,6.62813337230924,0.683567210395797,,2.554,4.025,24.919699453551917,32.05346994535519,19.11021857923497,2.612322404371585,11.441830601092896,53.8233606557377,2.751174863387978,5.976475409836065,,,,,1,2,2
Ethiopia,2017,2539.4,106.31,745.632449222154,,10.6871150284238,0.675310715716932,,2.662,4.241,24.833917808219176,32.242821917808214,18.832383561643837,2.5341917808219177,10.764739726027395,50.347013698630136,2.740876712328767,6.192684931506849,,,,,1,2,2
Ethiopia,2018,2729.8,106.33,747.968143637014,,13.8330356586661,0.645850962685811,,2.802,4.497,24.73835616438356,31.938520547945203,18.93509589041096,2.2696986301369866,11.115698630136986,52.797616438356165,2.712958904109589,5.958356164383562,,,,,1,2,2
Ethiopia,2019,2831.8,110.17,828.70897229725,,15.8096321719344,0.579949536835092,,2.917,4.729,24.955315068493157,31.846246575342462,19.37654794520548,2.709972602739726,11.70945205479452,55.31367123287672,2.679095890410959,6.022027397260274,,,,,1,2,2
Ethiopia,2020,2861.3,119.74,905.313175805855,,20.3563468559061,0.521624297220978,,3.994,6.359,24.45530054644809,31.28669398907104,18.93185792349727,3.058169398907104,11.814918032786888,56.80472677595628,2.736912568306011,5.957267759562842,,,,,1,2,2
Ethiopia,2021,2891.7,113.71,910.947840320752,,26.8395221557722,0.492015222766883,,3.935,6.246,24.547972602739726,31.781808219178085,18.591068493150683,3.004602739726028,10.94323287671233,52.93953424657534,2.755671232876712,6.107835616438357,,,,,1,2,2
Ethiopia,2022,2813.7,116.31,1011.0732858233,,33.8898797100898,0.869861417762905,,3.409,5.412,25.35290410958904,32.713726027397264,19.25484931506849,1.8196164383561644,10.882054794520547,50.7488493150685,2.872383561643836,5.992438356164383,,,,,1,2,2
Ethiopia,2023,,,1272.01628209211,,30.2188278135278,0.788322879616043,,3.402,5.436,24.337232876712328,30.98915068493151,18.90980821917808,3.7664657534246575,12.558383561643836,60.76961643835617,2.54854794520548,6.078301369863014,59.0,1047.0,113.0,3142.0,1,2,2
Ethiopia,2024,,,,,,,,,,,,,,,,,,115.0,2508.0,353.0,7612.0,0,0,5
Ethiopia,2025,,,,,,,,,,,,,,,,,,65.0,622.0,105.0,1624.0,0,0,5
Iran,2000,1835.1,68.88,1650.01385832603,,14.4767513188567,2.29504222152572,,11.696,23.082,18.828688524590163,26.89579234972678,11.45762295081967,0.1301912568306011,3.5357377049180325,26.861092896174863,3.622677595628416,5.8185519125683065,,,,,0,4,4
Iran,2001,1932.6,70.27,1881.02266634748,,11.2742471332117,2.41817929679324,,12.36,24.273,19.603342465753425,27.76567123287671,12.177945205479451,0.1148493150684931,3.7757534246575344,27.54972602739726,3.711095890410959,5.818219178082192,,,,,0,4,4
Iran,2002,2272.9,81.51,1891.25756092031,,14.3359337378404,2.17457636612743,,12.8,25.171,19.285561643835614,27.28698630136986,12.015561643835618,0.1637534246575342,3.7105205479452055,28.46528767123288,3.747315068493151,5.7905205479452055,,,,,0,4,4
Iran,2003,2383.4,84.11,2208.99636553529,,16.4680116244792,2.4050402653569,,11.529,22.682,18.90704109589041,26.99471232876712,11.708849315068491,0.3472328767123288,4.0535068493150685,31.07276712328767,3.7163013698630136,5.682301369863014,,,,,0,4,4
Iran,2004,2417.1,82.32,2672.42266512669,,14.7615086970672,2.83455780463948,,10.3,20.346,18.938907103825137,26.75008196721312,11.8772131147541,0.2032513661202185,3.896885245901639,30.42827868852459,3.7883060109289617,5.721065573770491,,,,,0,4,4
Iran,2005,2301.2,91.07,3132.05081925856,43.6,13.433118008508,3.03665449804817,1.0,11.813,23.396,18.99454794520548,26.89391780821918,11.88421917808219,0.058958904109589,3.8172602739726025,28.64654794520548,3.679945205479452,5.842904109589041,,,,,0,4,0
Iran,2006,2391.8,93.82,3618.9160136791,44.8,10.0158982511924,3.31519380033441,0.8,11.519,23.534,18.766109589041097,26.5186301369863,11.80172602739726,0.1761369863013698,3.794219178082192,30.169616438356165,3.6225753424657534,5.802164383561644,,,,,0,4,0
Iran,2007,2454.3,101.75,4687.99166265915,,17.3410404624277,2.65398282115891,,10.772,22.347,18.24383561643836,26.138054794520546,11.28490410958904,0.1555890410958904,3.83882191780822,29.947041095890413,3.730876712328767,5.703178082191781,,,,,0,4,4
Iran,2008,1720.9,77.45,5377.41150725587,,25.4105090311987,2.68334192055637,,10.63,23.136,18.47051912568306,26.26286885245901,11.526639344262296,0.1062295081967213,3.675956284153006,29.423333333333336,3.4814207650273223,5.723196721311475,,,,,0,4,4
Iran,2009,1997.2,84.99,5415.52280554144,42.1,13.5515548281506,3.04770554917662,1.5,12.113,24.716,18.68512328767123,26.57939726027397,11.56054794520548,0.2018356164383561,4.07,31.037589041095888,3.7160821917808216,5.517260273972602,,,,,0,4,4
Iran,2010,2173.5,90.1,6291.19443652344,,10.0893629287979,2.7865480606164,,13.679,28.7,19.88928767123288,27.873315068493152,12.749068493150684,0.1518904109589041,3.899835616438356,26.36679452054794,3.607369863013699,5.722657534246575,,,,,0,4,4
Iran,2011,1713.7,89.26,8025.68743364356,34.7,26.2933856738608,2.38163454250427,0.5,12.491,26.645,18.87339726027397,26.8507397260274,11.788383561643837,0.1467671232876712,3.997616438356165,31.0927397260274,3.617808219178082,5.680493150684931,,,,,0,4,4
Iran,2012,1745.4,92.28,8114.08099831877,34.4,27.2568127242908,2.68660846849974,0.3,12.275,26.894,18.21830601092896,25.92090163934426,11.40825136612022,0.2096174863387978,3.943989071038252,31.060382513661203,3.71931693989071,5.730027322404371,,,,,0,4,4
Iran,2013,1847.1,96.71,6222.74194840326,34.0,36.6030355191029,2.18077190909837,0.3,10.595,23.872,18.783424657534248,26.76605479452055,11.715561643835615,0.194931506849315,4.057534246575343,30.811561643835613,3.793945205479452,5.758136986301369,,,,,0,4,4
Iran,2014,2051.5,101.02,5672.06372896319,34.8,16.6065532357449,2.11655706144949,0.6,10.68,24.972,18.595123287671235,26.42167123287671,11.649232876712327,0.1974794520547945,3.9114520547945206,31.63564383561644,3.6164931506849314,5.7010136986301365,,,,,0,4,4
Iran,2015,2231.0,98.83,4952.73355532178,35.3,12.4846815611533,2.55709080686915,0.4,11.166,25.962,19.40438356164384,27.22041095890411,12.437123287671234,0.1725205479452054,4.067917808219178,30.02082191780822,3.813808219178082,5.698246575342466,,,,,0,4,4
Iran,2016,2653.3,100.15,5477.03712389913,35.9,7.24542548952979,2.79643556281004,0.4,12.618,29.087,19.607677595628417,27.69292349726776,12.414125683060108,0.0940710382513661,3.937622950819673,27.43620218579235,3.826393442622951,5.86603825136612,,,,,0,4,4
Iran,2017,2058.3,95.3,5753.11544659399,36.7,8.04492437660278,2.8443384495596,0.3,12.232,28.208,19.645205479452056,27.81054794520548,12.546054794520549,0.1151780821917808,3.740191780821918,26.87065753424658,3.711232876712328,5.857561643835617,,,,,0,4,4
Iran,2018,2053.8,87.11,4631.78709016514,37.4,18.0141183371874,2.24343449628841,0.7,12.195,27.502,19.7247397260274,27.638054794520546,12.770328767123289,0.1810958904109589,4.226356164383562,30.237589041095887,3.680027397260274,5.613397260273972,,,,,0,4,4
Iran,2019,1981.7,92.13,3831.27894763337,36.5,39.9073455697784,2.11068906242797,0.7,10.74,25.948,19.19186301369863,27.025397260273973,12.188027397260274,0.340904109589041,4.344986301369863,33.02972602739726,3.848219178082192,5.626876712328767,,,,,0,4,4
Iran,2020,1653.0,86.77,2988.78122414716,35.8,30.5941390387295,2.16792005411303,0.8,9.687,23.712,18.522158469945357,26.384398907103822,11.613360655737704,0.2802459016393442,4.240273224043716,33.50636612021858,3.762868852459016,5.653524590163935,,,,,0,4,4
Iran,2021,1635.2,89.6,4334.79268631354,35.5,43.3890162681514,2.21628758873817,0.7,9.282,23.752,19.944328767123288,28.08378082191781,12.7753698630137,0.1680821917808219,3.884712328767124,27.295616438356163,3.6565753424657537,5.77386301369863,,,,,0,4,4
Iran,2022,1827.0,83.89,4405.09291519791,34.8,43.4884641742179,2.11155207370144,0.5,9.085,22.7,19.806520547945205,27.79054794520548,12.731589041095887,0.1515616438356164,3.8824931506849314,27.84868493150685,3.807315068493151,5.763315068493151,,,,,0,4,4
Iran,2023,,,4465.63766994952,,44.5791857572797,2.06140369835077,,9.041,22.637,19.91487671232877,27.78008219178082,12.918054794520549,0.1877260273972602,4.371041095890411,31.2367397260274,3.696054794520548,5.609616438356165,,,,,0,4,4
Iran,2024,,,,,,,,,,,,,,,,,,3575.0,158.0,76.0,273.0,0,0,5
Iran,2025,,,,,,,,,,,,,,,,,,1133.0,30.0,26.0,38.0,0,0,5
Iraq,2000,363.2,110.91,1980.18916038782,,4.97896213183735,,,8.058,15.538,23.34762295081967,30.31743169398907,16.808469945355192,0.1897267759562841,5.6375409836065575,36.32150273224044,4.124508196721311,5.478661202185792,,,,,0,1,4
Iraq,2001,692.7,126.72,1435.695683789,,16.3740814963262,,,8.261,15.975,23.497534246575345,30.47786301369863,17.058849315068493,0.3634794520547945,6.133780821917808,39.53164383561644,4.227643835616438,5.510931506849315,,,,,0,1,4
Iraq,2002,1306.4,141.99,1266.15961275094,,19.316694601979,,,8.621,16.644,23.278246575342465,30.178246575342463,16.869013698630138,0.3392054794520548,6.043342465753425,38.885041095890415,4.078246575342465,5.416246575342466,,,,,0,1,4
Iraq,2003,1209.8,113.12,817.887862499622,,33.6162105992383,,,8.955,17.264,23.279534246575345,30.06613698630137,17.001342465753424,0.3083287671232876,5.873561643835616,38.41605479452055,4.095972602739726,5.460547945205479,,,,,0,1,4
Iraq,2004,1191.6,109.74,1328.37157628292,,26.9619068193272,1.67558936789706,,8.719,17.028,23.325792349726772,30.18155737704918,16.950655737704917,0.3431147540983607,5.955655737704918,38.806666666666665,4.072295081967213,5.530109289617486,,,,,0,0,4
Iraq,2005,948.1,118.88,1762.39360423421,,36.9594809201871,2.24258030532454,,8.578,16.92,23.093945205479454,29.988684931506853,16.703424657534246,0.3893150684931507,5.933205479452054,38.216986301369865,4.004109589041096,5.449205479452055,,,,,0,0,4
Iraq,2006,1329.2,119.35,2276.55435744086,28.6,53.230962911428,1.89757172208062,0.0,8.42,16.775,23.31646575342466,30.176602739726025,17.063424657534245,0.4248219178082192,6.263342465753424,39.829589041095886,4.148,5.407698630136986,,,,,0,0,4
Iraq,2007,1264.8,115.29,3128.99010329066,,-10.0674925768978,2.23992802514508,,8.646,17.207,23.50284931506849,30.403726027397266,17.14978082191781,0.3666027397260274,6.015123287671233,37.63309589041096,4.048493150684932,5.356164383561644,,,,,0,0,4
Iraq,2008,1403.5,104.11,4542.96609046032,,12.6628528269228,2.36775982414374,,8.467,16.916,23.34653005464481,30.173224043715845,16.98633879781421,0.3562568306010928,5.87308743169399,37.14890710382514,3.924180327868852,5.278797814207651,,,,,0,0,4
Iraq,2009,1774.5,104.45,3714.71205987194,,6.8736154721255,2.89914007639814,,8.414,16.817,23.274520547945208,29.820986301369864,17.200191780821918,0.390986301369863,6.253123287671232,39.91076712328767,3.861095890410959,5.22709589041096,,,,,0,0,4
Iraq,2010,1697.1,119.84,4461.75196161555,,2.8777472527476,2.70935227972459,,8.267,16.578,25.024821917808215,31.809671232876717,18.82046575342466,0.2113424657534246,6.383068493150685,36.47041095890411,3.917205479452055,5.304465753424658,,,,,0,1,4
Iraq,2011,1798.5,130.07,5775.54229080293,,5.801455370853,2.30344021962536,,8.191,16.449,22.82504109589041,29.47975342465753,16.658465753424657,0.2042465753424657,6.026739726027398,38.70134246575343,4.071479452054795,5.314794520547945,,,,,0,0,4
Iraq,2012,2318.9,131.6,6477.59618450955,29.5,6.08909641595043,1.89956836613945,0.1,7.965,16.091,23.90688524590164,30.44426229508197,17.7125956284153,0.3422404371584699,6.171612021857923,37.719562841530056,3.9674590163934425,5.268196721311476,,,,,0,0,4
Iraq,2013,2214.8,145.63,6650.35282247395,,1.87949800749469,3.31583096149399,,9.205,17.891,22.68164383561644,29.22956164383562,16.578383561643836,0.2787945205479452,6.40358904109589,42.3713698630137,4.114301369863014,5.375506849315069,,,,,0,0,4
Iraq,2014,2048.1,138.3,6249.39226978969,,2.23597407904679,2.9506139914123,,10.59,19.908,23.906602739726026,30.471150684931505,17.808,0.1991780821917808,6.550328767123287,39.995616438356166,3.9822465753424656,5.441753424657534,,,,,0,1,4
Iraq,2015,2693.5,80.68,4440.14189252367,,1.39333028780309,5.41292532011925,,10.842,21.354,24.095123287671232,30.65975342465753,17.898821917808217,0.3428767123287671,6.471342465753424,39.23545205479452,3.954712328767124,5.390410958904109,,,,,0,1,4
Iraq,2016,3075.3,81.03,4334.42096404188,,0.556521397155511,3.56330581414497,,10.82,22.446,23.741639344262296,30.45789617486339,17.403415300546445,0.355983606557377,6.399590163934426,38.984453551912566,3.9763387978142073,5.502349726775956,,,,,0,1,4
Iraq,2017,2747.8,78.72,4759.2846435467,,0.18405889884769,3.86234425591071,,13.02,25.276,23.86342465753425,30.70654794520548,17.444657534246577,0.1899999999999999,6.053342465753424,37.48909589041096,3.9843561643835614,5.422684931506849,,,,,0,1,4
Iraq,2018,2675.8,77.31,5646.68932074742,,0.367441488936849,2.78810430800447,,13.49,27.3,24.23542465753425,30.579424657534247,18.31619178082192,0.7894794520547946,7.397890410958904,44.21358904109589,3.925780821917809,5.212986301369863,,,,,0,0,4
Iraq,2019,2586.4,123.9,5671.8568632942,,-0.198965380023928,3.29459128827441,,14.109,29.576,23.681342465753428,30.21104109589041,17.60060273972603,0.3458082191780822,6.903671232876713,43.18561643835616,3.961123287671233,5.446054794520548,,,,,0,1,4
Iraq,2020,2582.3,149.13,4295.18945121228,,0.574162679425795,3.1323217364269,,15.778,34.823,24.088360655737706,30.680382513661204,17.960573770491802,0.3599453551912568,6.419562841530055,40.05428961748634,3.9964754098360658,5.4783606557377045,,,,,0,1,4
Iraq,2021,2729.6,127.65,4868.49431080783,,6.04186489058044,2.3091135750299,,16.173,35.653,24.62441095890411,31.464,18.21484931506849,0.1676986301369863,6.261643835616439,36.788219178082194,3.989123287671233,5.517808219178082,,,,,0,1,4
Iraq,2022,2902.1,106.36,6504.12428393548,,4.99476596381044,1.80571893401634,,15.511,32.069,24.4312602739726,31.02827397260274,18.136219178082197,0.1982739726027397,6.192493150684932,36.77487671232877,4.027232876712329,5.307178082191781,,,,,0,1,4
Iraq,2023,,,5565.12644647176,,4.35835351089586,2.07316277530662,,15.447,31.97,24.57575342465753,31.053369863013696,18.45317808219178,0.4220273972602739,6.996876712328768,41.568,3.784219178082192,5.378630136986302,,,,,0,1,4
Iraq,2024,,,,,,,,,,,,,,,,,,231.0,1613.0,583.0,236.0,0,0,5
Iraq,2025,,,,,,,,,,,,,,,,,,423.0,1605.0,544.0,276.0,0,0,5
Israel,2000,2443.3,75.89,21660.840378309,,1.03264094955491,6.29716498346273,,11.102,17.315,19.723743169398908,27.95693989071038,13.446092896174864,0.4376502732240437,8.120300546448089,60.00978142076503,3.487349726775956,5.724672131147541,,,,,0,0,0
Israel,2001,2454.8,76.15,20907.1143041538,38.9,1.1513157894737,6.50806312310061,0.2,11.812,18.701,20.41139726027397,28.704602739726027,14.193013698630136,0.3311506849315068,8.31904109589041,59.28717808219178,3.3989315068493147,5.853863013698629,,,,,0,0,0
Israel,2002,2689.5,82.02,19034.3175740071,39.6,5.77235772357722,6.59401334001594,0.5,12.888,20.845,20.402465753424657,28.59,14.190164383561644,0.4310684931506849,8.206849315068494,57.95345205479452,3.528493150684932,5.726082191780822,,,,,0,0,0
Israel,2003,3306.5,81.11,19629.4145135202,40.7,0.70275612166467,6.48640597347599,0.5,13.505,22.409,20.344027397260277,28.52778082191781,14.022246575342466,0.3039178082191781,8.100383561643834,57.97394520547946,3.56613698630137,5.659068493150685,,,,,0,0,0
Israel,2004,3066.7,86.42,20546.2291718399,41.5,-0.381637771235433,6.35803511317661,0.5,13.029,20.657,20.208715846994536,28.44229508196721,13.914945355191255,0.38551912568306,7.944016393442624,57.266666666666666,3.449234972677596,5.730765027322405,,,,,0,0,0
Israel,2005,2951.9,86.87,21226.7213913393,42.3,1.31348511383542,6.26491269041474,0.5,11.342,17.862,20.222246575342467,28.5127397260274,13.926246575342466,0.2073972602739726,7.823287671232877,55.997589041095885,3.3907671232876715,5.717260273972603,,,,,0,0,0
Israel,2006,2398.5,86.02,22502.0722209991,41.6,2.06352636127917,6.04956445483926,0.2,10.707,18.41,19.968630136986302,28.217369863013698,13.68117808219178,0.3570410958904109,7.8428219178082195,56.73783561643836,3.290109589041096,5.677452054794521,,,,,0,0,0
Israel,2007,2752.1,89.54,25635.926838502,41.1,0.455170953741894,6.367865558416,0.5,9.379,16.252,20.24186301369863,28.396246575342463,14.05709589041096,0.3047671232876712,8.082986301369862,57.93789041095891,3.3380273972602743,5.673972602739726,,,,,0,0,0
Israel,2008,2438.8,89.17,30176.2865128483,41.6,4.55216016859853,6.39180109737032,0.5,7.704,12.481,20.46669398907104,28.85308743169399,14.062377049180329,0.3423770491803278,7.843825136612022,55.14838797814208,3.267814207650273,5.758224043715847,,,,,0,0,0
Israel,2009,3174.1,90.2,28381.6449423376,42.6,3.35617818988106,6.14811192852559,0.5,9.534,14.709,20.449972602739724,28.66202739726027,14.199835616438357,0.2725479452054795,7.913342465753424,55.71621917808218,3.3418630136986303,5.691671232876712,,,,,0,0,0
Israel,2010,3037.6,90.9,31338.5568903917,42.6,2.69137006338376,5.93634502858407,0.5,8.48,14.22,21.883260273972603,30.468383561643837,15.507671232876714,0.3344109589041096,8.245616438356164,52.93030136986302,3.437835616438356,5.711780821917809,,,,,0,0,0
Israel,2011,3669.3,91.68,34433.822610733,41.4,3.48494919760703,5.76961982715994,0.2,7.139,11.825,19.69339726027397,27.68723287671233,13.65054794520548,0.3944109589041096,8.086328767123288,59.10890410958904,3.329671232876712,5.654438356164383,,,,,0,0,0
Israel,2012,4299.5,96.53,33236.5731239421,41.3,1.67920719398061,5.64197274014679,0.5,6.762,11.99,20.424508196721312,28.44150273224044,14.24382513661202,0.3715300546448087,8.302103825136612,57.94685792349726,3.355,5.588196721311475,,,,,0,0,0
Israel,2013,4177.1,96.51,36929.6042163752,39.9,1.5702553921126,5.45896905535838,0.5,6.137,10.4,20.36227397260274,28.52150684931507,14.061013698630138,0.3659178082191781,7.880904109589042,55.96035616438356,3.472219178082192,5.700739726027397,,,,,0,0,0
Israel,2014,4910.1,100.25,38230.4954049785,39.8,0.479786761439324,5.64719680120022,0.5,5.789,10.43,20.522575342465757,28.656986301369862,14.312849315068492,0.4570136986301369,8.301561643835617,58.16079452054794,3.2135068493150687,5.761780821917808,,,,,0,0,0
Israel,2015,4978.9,99.07,36123.9907881129,39.7,-0.601291007162392,5.43633594730614,0.5,5.176,9.202,20.25408219178082,28.10991780821918,14.299506849315067,0.8074246575342465,8.56545205479452,60.063369863013705,3.358876712328767,5.634191780821918,,,,,0,0,0
Israel,2016,4834.9,100.68,37556.6272863143,39.0,-0.551552352993558,5.4340599812034,0.2,4.723,8.514,20.63453551912568,28.73087431693989,14.442814207650272,0.6792622950819672,8.420819672131147,58.367295081967214,3.4006557377049185,5.732158469945355,,,,,0,0,0
Israel,2017,3196.9,101.77,40997.9110240274,38.2,0.25941497450575,5.44552357229208,0.5,4.14,7.151,20.467972602739728,28.68915068493151,14.277013698630135,0.3210684931506849,8.287287671232876,57.97087671232877,3.2693972602739723,5.749643835616438,,,,,0,0,0
Israel,2018,2461.7,99.51,42233.2610344935,38.6,0.794075660242718,5.30452582541345,0.5,3.917,7.025,21.15235616438356,28.84846575342466,15.241479452054795,0.7296986301369862,8.917945205479452,59.78397260273973,3.319589041095891,5.609972602739727,,,,,0,0,0
Israel,2019,3624.2,100.77,44140.8289372511,38.3,0.84978312826417,5.0884742677873,0.7,3.731,6.525,20.53854794520548,28.648876712328768,14.321643835616438,0.4171232876712328,8.231068493150685,57.15947945205479,3.4310684931506845,5.740931506849315,,,,,0,0,0
Israel,2020,3834.1,102.3,44679.7715799755,37.8,-0.61441235846577,5.29504518980891,0.4,4.169,7.645,20.361284153005464,28.16994535519126,14.516666666666667,1.1590983606557377,9.190273224043716,64.41188524590164,3.4098360655737703,5.627868852459017,,,,,0,0,0
Israel,2021,3353.4,101.44,52255.6159050999,37.9,1.51020047690539,4.96402843133313,0.2,4.812,7.649,21.141616438356163,29.34972602739726,14.891780821917807,0.4452328767123287,8.334082191780823,56.65306849315069,3.3692876712328768,5.834054794520547,,,,,0,0,0
Israel,2022,3201.2,105.48,54930.7261602593,,4.39359665912654,4.45573996865188,,3.695,6.719,20.358575342465755,28.30868493150685,14.287424657534244,0.668986301369863,8.601013698630137,60.30279452054795,3.3827945205479453,5.68586301369863,,,,,0,0,0
Israel,2023,,,52642.4267486308,,4.22535211267609,5.31741153367738,,3.596,6.595,21.321424657534244,29.378849315068496,15.14758904109589,0.609041095890411,8.70358904109589,58.278301369863016,3.2515890410958903,5.609424657534246,,,,,0,0,0
Israel,2024,,,,,,,,,,,,,,,,,,1116.0,2707.0,642.0,80.0,0,0,5
Israel,2025,,,,,,,,,,,,,,,,,,411.0,38.0,86.0,12.0,0,0,5
Jordan,2000,1205.8,54.04,1570.61002940477,,0.66688092559796,6.25655642564826,,13.7,31.735,17.687868852459015,26.344590163934427,10.20743169398907,0.1398907103825136,5.505081967213115,46.42601092896175,4.270901639344262,6.189508196721312,,,,,0,4,0
Jordan,2001,1097.8,49.66,1632.29454010563,,1.77220437351017,5.89307853514787,,14.7,33.99,18.303479452054795,27.101671232876715,10.846931506849316,0.1983013698630137,5.712876712328766,46.29120547945206,4.272739726027397,6.189178082191781,,,,,0,4,0
Jordan,2002,1145.1,63.46,1706.26744384401,37.0,1.83299389002049,5.44601446661176,0.2,15.3,35.444,17.960082191780824,26.62323287671233,10.589424657534249,0.2480547945205479,5.752465753424658,46.961205479452055,4.489452054794521,6.116986301369862,,,,,0,4,0
Jordan,2003,1237.2,59.95,1775.67625581432,,1.62999999999998,6.00105948173936,,14.5,33.376,18.2793698630137,26.91191780821918,10.927917808219178,0.1160547945205479,5.6731780821917805,45.82961643835617,4.42172602739726,6.056602739726027,,,,,0,4,0
Jordan,2004,966.3,67.82,1940.08641342805,,3.36186821476601,5.14172128874042,,14.628,34.186,18.156830601092896,26.806092896174864,10.691010928961749,0.1657650273224043,5.428005464480875,44.318278688524586,4.30948087431694,6.089808743169399,,,,,0,4,0
Jordan,2005,1087.7,70.55,2087.87079273635,,3.49368534619531,4.79532278988433,,14.8,35.084,18.115479452054792,26.85835616438356,10.660794520547944,0.1068493150684931,5.498109589041095,44.21928767123288,4.28227397260274,6.118410958904109,,,,,0,4,0
Jordan,2006,748.6,70.24,2342.63459574933,33.9,6.25172466656443,4.65932400854871,0.1,14.0,33.107,17.92717808219178,26.71372602739726,10.458931506849316,0.1861369863013698,5.485424657534247,44.381205479452056,4.144575342465753,6.074739726027397,,,,,0,4,0
Jordan,2007,710.4,70.34,2506.20599484139,,4.74390639021648,5.85128256624216,,13.1,31.832,18.14758904109589,26.820246575342463,10.80150684931507,0.1394520547945205,5.66586301369863,45.75468493150685,4.237616438356165,6.076739726027398,,,,,0,4,0
Jordan,2008,698.4,72.99,3241.6524135556,32.6,13.9712310012729,5.99497156149729,0.0,12.7,30.795,18.30224043715847,27.085437158469947,10.813306010928962,0.2062295081967213,5.460437158469945,43.22795081967213,4.215300546448088,6.160409836065574,,,,,0,4,0
Jordan,2009,858.9,78.35,3435.8337590698,,-0.739069743144777,6.39138388037152,,12.9,31.447,18.070986301369864,26.801890410958904,10.596219178082192,0.1348219178082191,5.549287671232877,44.2285205479452,4.24386301369863,6.10758904109589,,,,,0,4,0
Jordan,2010,1355.9,87.09,3718.46571622945,33.7,4.84551875852116,5.74149982771799,0.0,12.5,30.131,20.017780821917807,28.99243835616438,12.503753424657534,0.1821369863013698,5.758794520547945,40.88021917808219,4.282328767123287,6.07731506849315,,,,,0,4,0
Jordan,2011,1555.0,89.82,3946.85503855525,,4.1624416292779,5.40164163067694,,12.9,30.857,17.518602739726028,26.118219178082192,10.154356164383564,0.1689041095890411,5.742191780821918,47.248520547945205,4.093808219178082,6.086520547945205,,,,,0,4,0
Jordan,2012,1323.1,87.89,4169.50470054618,,4.5152295667099,4.65572090662121,,12.2,28.921,18.411120218579235,26.78792349726776,11.176311475409836,0.1681967213114754,5.773633879781421,45.58478142076503,4.209207650273224,5.992595628415301,,,,,0,4,0
Jordan,2013,1446.9,88.31,4311.21916713038,,4.82462314269537,4.19373981956594,,12.6,29.59,17.932602739726025,26.59145205479452,10.440191780821918,0.2003287671232876,5.636821917808219,45.875369863013695,4.501205479452055,6.077534246575343,,,,,0,4,0
Jordan,2014,1315.9,92.57,4191.18050084986,,2.89947905006057,4.20345261907888,,11.9,27.631,18.38476712328767,27.04084931506849,10.965890410958904,0.182986301369863,5.88854794520548,45.950082191780815,4.202602739726028,6.074520547945205,,,,,0,4,0
Jordan,2015,1115.3,101.4,4042.75678097555,,-0.876851359704049,4.1851629472753,,13.075,30.914,18.07816438356164,26.51413698630137,10.879369863013698,0.5888767123287671,6.158520547945206,49.14441095890411,4.225753424657534,5.96868493150685,,,,,0,4,0
Jordan,2016,1274.9,106.03,3986.71677010853,,-0.778430463054142,4.43550630070496,,15.275,35.61,18.420054644808744,27.01262295081968,11.044234972677597,0.5352459016393443,6.053497267759562,47.52292349726776,4.3174043715847,6.07915300546448,90.0,19.0,3.0,65.0,0,4,0
Jordan,2017,1309.6,97.04,4065.61628749384,,3.32389447576097,4.6843537414966,,18.12,35.438,18.578520547945207,27.434027397260277,11.052164383561644,0.1968767123287671,5.8129041095890415,45.52169863013698,4.224219178082191,6.080493150684932,111.0,18.0,3.0,35.0,0,4,0
