country,year,acled_disorder_summary_by_country_year_Demonstrations,acled_disorder_summary_by_country_year_Political violence,acled_disorder_summary_by_country_year_Strategic developments,acled_disorder_summary_by_country_year_total_fatalities,mega_dataset_acled_disorder_summary_by_country_year_Demonstrations,mega_dataset_acled_disorder_summary_by_country_year_Political violence,mega_dataset_acled_disorder_summary_by_country_year_Strategic developments,mega_dataset_acled_disorder_summary_by_country_year_total_fatalities,mega_dataset_mega_dataset_acled_disorder_summary_by_country_year_Demonstrations,mega_dataset_mega_dataset_acled_disorder_summary_by_country_year_Political violence,mega_dataset_mega_dataset_acled_disorder_summary_by_country_year_Strategic developments,mega_dataset_mega_dataset_acled_disorder_summary_by_country_year_total_fatalities,mega_dataset_mega_dataset_cereal_yield_iso3,mega_dataset_mega_dataset_cereal_yield_cereal_yield,mega_dataset_mega_dataset_food_production_index_iso3,mega_dataset_mega_dataset_food_production_index_food_production_index,mega_dataset_mega_dataset_gdp_per_capita_iso3,mega_dataset_mega_dataset_gdp_per_capita_gdp_per_capita,mega_dataset_mega_dataset_gini_index_iso3,mega_dataset_mega_dataset_gini_index_gini_index,mega_dataset_mega_dataset_Inflation_iso3,mega_dataset_mega_dataset_Inflation_inflation,mega_dataset_mega_dataset_military_expenditure_iso3,mega_dataset_mega_dataset_military_expenditure_military_expenditure,mega_dataset_mega_dataset_poverty_rate_iso3,mega_dataset_mega_dataset_poverty_rate_poverty_rate,mega_dataset_mega_dataset_unemployment_total_iso3,mega_dataset_mega_dataset_unemployment_total_unemployment_total,mega_dataset_mega_dataset_youth_unemployment_iso3,mega_dataset_mega_dataset_youth_unemployment_youth_unemployment,mega_dataset_mega_dataset_yearly_weather_average_T2M,mega_dataset_mega_dataset_yearly_weather_average_T2M_MAX,mega_dataset_mega_dataset_yearly_weather_average_T2M_MIN,mega_dataset_mega_dataset_yearly_weather_average_PRECTOTCORR,mega_dataset_mega_dataset_yearly_weather_average_QV2M,mega_dataset_mega_dataset_yearly_weather_average_RH2M,mega_dataset_mega_dataset_yearly_weather_average_WS10M,mega_dataset_mega_dataset_yearly_weather_average_ALLSKY_SFC_SW_DWN,mega_dataset_cereal_yield_iso3,mega_dataset_cereal_yield_cereal_yield,mega_dataset_food_production_index_iso3,mega_dataset_food_production_index_food_production_index,mega_dataset_gdp_per_capita_iso3,mega_dataset_gdp_per_capita_gdp_per_capita,mega_dataset_gini_index_iso3,mega_dataset_gini_index_gini_index,mega_dataset_Inflation_iso3,mega_dataset_Inflation_inflation,mega_dataset_military_expenditure_iso3,mega_dataset_military_expenditure_military_expenditure,mega_dataset_poverty_rate_iso3,mega_dataset_poverty_rate_poverty_rate,mega_dataset_unemployment_total_iso3,mega_dataset_unemployment_total_unemployment_total,mega_dataset_youth_unemployment_iso3,mega_dataset_youth_unemployment_youth_unemployment,mega_dataset_yearly_weather_average_T2M,mega_dataset_yearly_weather_average_T2M_MAX,mega_dataset_yearly_weather_average_T2M_MIN,mega_dataset_yearly_weather_average_PRECTOTCORR,mega_dataset_yearly_weather_average_QV2M,mega_dataset_yearly_weather_average_RH2M,mega_dataset_yearly_weather_average_WS10M,mega_dataset_yearly_weather_average_ALLSKY_SFC_SW_DWN,cereal_yield_iso3,cereal_yield_cereal_yield,food_production_index_iso3,food_production_index_food_production_index,gdp_per_capita_iso3,gdp_per_capita_gdp_per_capita,gini_index_iso3,gini_index_gini_index,Inflation_iso3,Inflation_inflation,military_expenditure_iso3,military_expenditure_military_expenditure,poverty_rate_iso3,poverty_rate_poverty_rate,unemployment_total_iso3,unemployment_total_unemployment_total,youth_unemployment_iso3,youth_unemployment_youth_unemployment,yearly_weather_average_T2M,yearly_weather_average_T2M_MAX,yearly_weather_average_T2M_MIN,yearly_weather_average_PRECTOTCORR,yearly_weather_average_QV2M,yearly_weather_average_RH2M,yearly_weather_average_WS10M,yearly_weather_average_ALLSKY_SFC_SW_DWN
Iraq,2022,,,,,,,,,,,,,IRQ,2902.1,IRQ,106.36,IRQ,6504.12428393548,,,IRQ,4.99476596381044,IRQ,1.80571893401634,,,IRQ,15.511,IRQ,32.069,24.4312602739726,31.02827397260274,18.1362191780822,0.1982739726027397,6.192493150684932,36.77487671232877,4.027232876712329,5.307178082191781,IRQ,2902.1,IRQ,106.36,IRQ,6504.12428393548,,,IRQ,4.99476596381044,IRQ,1.80571893401634,,,IRQ,15.511,IRQ,32.069,24.4312602739726,31.02827397260274,18.1362191780822,0.1982739726027397,6.192493150684932,36.77487671232877,4.027232876712329,5.307178082191781,IRQ,2902.1,IRQ,106.36,IRQ,6504.12428393548,,,IRQ,4.99476596381044,IRQ,1.80571893401634,,,IRQ,15.511,IRQ,32.069,24.4312602739726,31.02827397260274,18.136219178082197,0.1982739726027397,6.192493150684932,36.77487671232877,4.027232876712329,5.307178082191781
Iraq,2023,,,,,,,,,,,,,,,,,IRQ,5565.12644647176,,,IRQ,4.35835351089586,IRQ,2.07316277530662,,,IRQ,15.447,IRQ,31.97,24.57575342465753,31.053369863013696,18.45317808219178,0.4220273972602739,6.996876712328768,41.568,3.784219178082192,5.378630136986302,,,,,IRQ,5565.12644647176,,,IRQ,4.35835351089586,IRQ,2.07316277530662,,,IRQ,15.447,IRQ,31.97,24.57575342465753,31.053369863013696,18.45317808219178,0.4220273972602739,6.996876712328768,41.568,3.784219178082192,5.378630136986302,,,,,IRQ,5565.12644647176,,,IRQ,4.35835351089586,IRQ,2.07316277530662,,,IRQ,15.447,IRQ,31.97,24.57575342465753,31.053369863013696,18.45317808219178,0.4220273972602739,6.996876712328768,41.568,3.784219178082192,5.378630136986302
Iraq,2024,231.0,1613.0,583.0,236.0,231.0,1613.0,583.0,236.0,231.0,1613.0,583.0,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,2025,423.0,1605.0,544.0,276.0,423.0,1605.0,544.0,276.0,423.0,1605.0,544.0,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,2000,,,,,,,,,,,,,ISR,2443.3,ISR,75.89,ISR,21660.840378309,,,ISR,1.03264094955491,ISR,6.29716498346273,,,ISR,11.102,ISR,17.315,19.723743169398908,27.95693989071038,13.446092896174864,0.4376502732240437,8.120300546448089,60.00978142076503,3.487349726775956,5.724672131147541,ISR,2443.3,ISR,75.89,ISR,21660.840378309,,,ISR,1.03264094955491,ISR,6.29716498346273,,,ISR,11.102,ISR,17.315,19.723743169398908,27.95693989071038,13.446092896174864,0.4376502732240437,8.120300546448089,60.00978142076503,3.487349726775956,5.724672131147541,ISR,2443.3,ISR,75.89,ISR,21660.840378309,,,ISR,1.03264094955491,ISR,6.29716498346273,,,ISR,11.102,ISR,17.315,19.723743169398908,27.95693989071038,13.446092896174864,0.4376502732240437,8.120300546448089,60.00978142076503,3.487349726775956,5.724672131147541
Israel,2001,,,,,,,,,,,,,ISR,2454.8,ISR,76.15,ISR,20907.1143041538,ISR,38.9,ISR,1.1513157894737,ISR,6.50806312310061,ISR,0.2,ISR,11.812,ISR,18.701,20.41139726027397,28.704602739726027,14.193013698630136,0.3311506849315068,8.31904109589041,59.28717808219178,3.3989315068493147,5.853863013698629,ISR,2454.8,ISR,76.15,ISR,20907.1143041538,ISR,38.9,ISR,1.1513157894737,ISR,6.50806312310061,ISR,0.2,ISR,11.812,ISR,18.701,20.41139726027397,28.704602739726027,14.193013698630136,0.3311506849315068,8.31904109589041,59.28717808219178,3.3989315068493147,5.853863013698629,ISR,2454.8,ISR,76.15,ISR,20907.1143041538,ISR,38.9,ISR,1.1513157894737,ISR,6.50806312310061,ISR,0.2,ISR,11.812,ISR,18.701,20.41139726027397,28.704602739726027,14.193013698630136,0.3311506849315068,8.31904109589041,59.28717808219178,3.3989315068493147,5.853863013698629
Israel,2002,,,,,,,,,,,,,ISR,2689.5,ISR,82.02,ISR,19034.3175740071,ISR,39.6,ISR,5.77235772357722,ISR,6.59401334001594,ISR,0.5,ISR,12.888,ISR,20.845,20.402465753424657,28.59,14.190164383561644,0.4310684931506849,8.206849315068494,57.95345205479452,3.528493150684932,5.726082191780822,ISR,2689.5,ISR,82.02,ISR,19034.3175740071,ISR,39.6,ISR,5.77235772357722,ISR,6.59401334001594,ISR,0.5,ISR,12.888,ISR,20.845,20.402465753424657,28.59,14.190164383561644,0.4310684931506849,8.206849315068494,57.95345205479452,3.528493150684932,5.726082191780822,ISR,2689.5,ISR,82.02,ISR,19034.3175740071,ISR,39.6,ISR,5.77235772357722,ISR,6.59401334001594,ISR,0.5,ISR,12.888,ISR,20.845,20.402465753424657,28.59,14.190164383561644,0.4310684931506849,8.206849315068494,57.95345205479452,3.528493150684932,5.726082191780822
Israel,2003,,,,,,,,,,,,,ISR,3306.5,ISR,81.11,ISR,19629.4145135202,ISR,40.7,ISR,0.70275612166467,ISR,6.48640597347599,ISR,0.5,ISR,13.505,ISR,22.409,20.34402739726028,28.52778082191781,14.022246575342466,0.3039178082191781,8.100383561643834,57.97394520547946,3.56613698630137,5.659068493150685,ISR,3306.5,ISR,81.11,ISR,19629.4145135202,ISR,40.7,ISR,0.70275612166467,ISR,6.48640597347599,ISR,0.5,ISR,13.505,ISR,22.409,20.34402739726028,28.52778082191781,14.022246575342466,0.3039178082191781,8.100383561643834,57.97394520547946,3.56613698630137,5.659068493150685,ISR,3306.5,ISR,81.11,ISR,19629.4145135202,ISR,40.7,ISR,0.70275612166467,ISR,6.48640597347599,ISR,0.5,ISR,13.505,ISR,22.409,20.344027397260277,28.52778082191781,14.022246575342466,0.3039178082191781,8.100383561643834,57.97394520547946,3.56613698630137,5.659068493150685
Israel,2004,,,,,,,,,,,,,ISR,3066.7,ISR,86.42,ISR,20546.2291718399,ISR,41.5,ISR,-0.381637771235433,ISR,6.35803511317661,ISR,0.5,ISR,13.029,ISR,20.657,20.208715846994536,28.44229508196721,13.914945355191255,0.38551912568306,7.944016393442624,57.266666666666666,3.449234972677596,5.730765027322405,ISR,3066.7,ISR,86.42,ISR,20546.2291718399,ISR,41.5,ISR,-0.381637771235433,ISR,6.35803511317661,ISR,0.5,ISR,13.029,ISR,20.657,20.208715846994536,28.44229508196721,13.914945355191255,0.38551912568306,7.944016393442624,57.266666666666666,3.449234972677596,5.730765027322405,ISR,3066.7,ISR,86.42,ISR,20546.2291718399,ISR,41.5,ISR,-0.381637771235433,ISR,6.35803511317661,ISR,0.5,ISR,13.029,ISR,20.657,20.208715846994536,28.44229508196721,13.914945355191255,0.38551912568306,7.944016393442624,57.266666666666666,3.449234972677596,5.730765027322405
Israel,2005,,,,,,,,,,,,,ISR,2951.9,ISR,86.87,ISR,21226.7213913393,ISR,42.3,ISR,1.31348511383542,ISR,6.26491269041474,ISR,0.5,ISR,11.342,ISR,17.862,20.222246575342467,28.5127397260274,13.926246575342466,0.2073972602739726,7.823287671232877,55.997589041095885,3.3907671232876715,5.717260273972603,ISR,2951.9,ISR,86.87,ISR,21226.7213913393,ISR,42.3,ISR,1.31348511383542,ISR,6.26491269041474,ISR,0.5,ISR,11.342,ISR,17.862,20.222246575342467,28.5127397260274,13.926246575342466,0.2073972602739726,7.823287671232877,55.997589041095885,3.3907671232876715,5.717260273972603,ISR,2951.9,ISR,86.87,ISR,21226.7213913393,ISR,42.3,ISR,1.31348511383542,ISR,6.26491269041474,ISR,0.5,ISR,11.342,ISR,17.862,20.222246575342467,28.5127397260274,13.926246575342466,0.2073972602739726,7.823287671232877,55.997589041095885,3.3907671232876715,5.717260273972603
Israel,2006,,,,,,,,,,,,,ISR,2398.5,ISR,86.02,ISR,22502.0722209991,ISR,41.6,ISR,2.06352636127917,ISR,6.04956445483926,ISR,0.2,ISR,10.707,ISR,18.41,19.968630136986302,28.217369863013698,13.68117808219178,0.3570410958904109,7.8428219178082195,56.73783561643836,3.290109589041096,5.677452054794521,ISR,2398.5,ISR,86.02,ISR,22502.0722209991,ISR,41.6,ISR,2.06352636127917,ISR,6.04956445483926,ISR,0.2,ISR,10.707,ISR,18.41,19.968630136986302,28.217369863013698,13.68117808219178,0.3570410958904109,7.8428219178082195,56.73783561643836,3.290109589041096,5.677452054794521,ISR,2398.5,ISR,86.02,ISR,22502.0722209991,ISR,41.6,ISR,2.06352636127917,ISR,6.04956445483926,ISR,0.2,ISR,10.707,ISR,18.41,19.968630136986302,28.217369863013698,13.68117808219178,0.3570410958904109,7.8428219178082195,56.73783561643836,3.290109589041096,5.677452054794521
Israel,2007,,,,,,,,,,,,,ISR,2752.1,ISR,89.54,ISR,25635.926838502,ISR,41.1,ISR,0.455170953741894,ISR,6.367865558416,ISR,0.5,ISR,9.379,ISR,16.252,20.24186301369863,28.396246575342463,14.05709589041096,0.3047671232876712,8.082986301369862,57.93789041095891,3.3380273972602743,5.673972602739726,ISR,2752.1,ISR,89.54,ISR,25635.926838502,ISR,41.1,ISR,0.455170953741894,ISR,6.367865558416,ISR,0.5,ISR,9.379,ISR,16.252,20.24186301369863,28.396246575342463,14.05709589041096,0.3047671232876712,8.082986301369862,57.93789041095891,3.3380273972602743,5.673972602739726,ISR,2752.1,ISR,89.54,ISR,25635.926838502,ISR,41.1,ISR,0.455170953741894,ISR,6.367865558416,ISR,0.5,ISR,9.379,ISR,16.252,20.24186301369863,28.396246575342463,14.05709589041096,0.3047671232876712,8.082986301369862,57.93789041095891,3.3380273972602743,5.673972602739726
Israel,2008,,,,,,,,,,,,,ISR,2438.8,ISR,89.17,ISR,30176.2865128483,ISR,41.6,ISR,4.55216016859853,ISR,6.39180109737032,ISR,0.5,ISR,7.704,ISR,12.481,20.46669398907104,28.85308743169399,14.062377049180329,0.3423770491803278,7.843825136612022,55.14838797814208,3.267814207650273,5.758224043715847,ISR,2438.8,ISR,89.17,ISR,30176.2865128483,ISR,41.6,ISR,4.55216016859853,ISR,6.39180109737032,ISR,0.5,ISR,7.704,ISR,12.481,20.46669398907104,28.85308743169399,14.062377049180329,0.3423770491803278,7.843825136612022,55.14838797814208,3.267814207650273,5.758224043715847,ISR,2438.8,ISR,89.17,ISR,30176.2865128483,ISR,41.6,ISR,4.55216016859853,ISR,6.39180109737032,ISR,0.5,ISR,7.704,ISR,12.481,20.46669398907104,28.85308743169399,14.062377049180329,0.3423770491803278,7.843825136612022,55.14838797814208,3.267814207650273,5.758224043715847
Israel,2009,,,,,,,,,,,,,ISR,3174.1,ISR,90.2,ISR,28381.6449423376,ISR,42.6,ISR,3.35617818988106,ISR,6.14811192852559,ISR,0.5,ISR,9.534,ISR,14.709,20.449972602739724,28.66202739726027,14.199835616438357,0.2725479452054795,7.913342465753424,55.71621917808218,3.3418630136986303,5.691671232876712,ISR,3174.1,ISR,90.2,ISR,28381.6449423376,ISR,42.6,ISR,3.35617818988106,ISR,6.14811192852559,ISR,0.5,ISR,9.534,ISR,14.709,20.449972602739724,28.66202739726027,14.199835616438357,0.2725479452054795,7.913342465753424,55.71621917808218,3.3418630136986303,5.691671232876712,ISR,3174.1,ISR,90.2,ISR,28381.6449423376,ISR,42.6,ISR,3.35617818988106,ISR,6.14811192852559,ISR,0.5,ISR,9.534,ISR,14.709,20.449972602739724,28.66202739726027,14.199835616438357,0.2725479452054795,7.913342465753424,55.71621917808218,3.3418630136986303,5.691671232876712
Israel,2010,,,,,,,,,,,,,ISR,3037.6,ISR,90.9,ISR,31338.5568903917,ISR,42.6,ISR,2.69137006338376,ISR,5.93634502858407,ISR,0.5,ISR,8.48,ISR,14.22,21.883260273972603,30.46838356164384,15.507671232876714,0.3344109589041096,8.245616438356164,52.93030136986302,3.437835616438356,5.711780821917809,ISR,3037.6,ISR,90.9,ISR,31338.5568903917,ISR,42.6,ISR,2.69137006338376,ISR,5.93634502858407,ISR,0.5,ISR,8.48,ISR,14.22,21.883260273972603,30.46838356164384,15.507671232876714,0.3344109589041096,8.245616438356164,52.93030136986302,3.437835616438356,5.711780821917809,ISR,3037.6,ISR,90.9,ISR,31338.5568903917,ISR,42.6,ISR,2.69137006338376,ISR,5.93634502858407,ISR,0.5,ISR,8.48,ISR,14.22,21.883260273972603,30.468383561643837,15.507671232876714,0.3344109589041096,8.245616438356164,52.93030136986302,3.437835616438356,5.711780821917809
Israel,2011,,,,,,,,,,,,,ISR,3669.3,ISR,91.68,ISR,34433.822610733,ISR,41.4,ISR,3.48494919760703,ISR,5.76961982715994,ISR,0.2,ISR,7.139,ISR,11.825,19.69339726027397,27.68723287671233,13.65054794520548,0.3944109589041096,8.086328767123288,59.10890410958904,3.329671232876712,5.654438356164383,ISR,3669.3,ISR,91.68,ISR,34433.822610733,ISR,41.4,ISR,3.48494919760703,ISR,5.76961982715994,ISR,0.2,ISR,7.139,ISR,11.825,19.69339726027397,27.68723287671233,13.65054794520548,0.3944109589041096,8.086328767123288,59.10890410958904,3.329671232876712,5.654438356164383,ISR,3669.3,ISR,91.68,ISR,34433.822610733,ISR,41.4,ISR,3.48494919760703,ISR,5.76961982715994,ISR,0.2,ISR,7.139,ISR,11.825,19.69339726027397,27.68723287671233,13.65054794520548,0.3944109589041096,8.086328767123288,59.10890410958904,3.329671232876712,5.654438356164383
Israel,2012,,,,,,,,,,,,,ISR,4299.5,ISR,96.53,ISR,33236.5731239421,ISR,41.3,ISR,1.67920719398061,ISR,5.64197274014679,ISR,0.5,ISR,6.762,ISR,11.99,20.424508196721312,28.44150273224044,14.24382513661202,0.3715300546448087,8.302103825136612,57.94685792349726,3.355,5.588196721311475,ISR,4299.5,ISR,96.53,ISR,33236.5731239421,ISR,41.3,ISR,1.67920719398061,ISR,5.64197274014679,ISR,0.5,ISR,6.762,ISR,11.99,20.424508196721312,28.44150273224044,14.24382513661202,0.3715300546448087,8.302103825136612,57.94685792349726,3.355,5.588196721311475,ISR,4299.5,ISR,96.53,ISR,33236.5731239421,ISR,41.3,ISR,1.67920719398061,ISR,5.64197274014679,ISR,0.5,ISR,6.762,ISR,11.99,20.424508196721312,28.44150273224044,14.24382513661202,0.3715300546448087,8.302103825136612,57.94685792349726,3.355,5.588196721311475
Israel,2013,,,,,,,,,,,,,ISR,4177.1,ISR,96.51,ISR,36929.6042163752,ISR,39.9,ISR,1.5702553921126,ISR,5.45896905535838,ISR,0.5,ISR,6.137,ISR,10.4,20.36227397260274,28.52150684931507,14.061013698630138,0.3659178082191781,7.880904109589042,55.96035616438356,3.472219178082192,5.700739726027397,ISR,4177.1,ISR,96.51,ISR,36929.6042163752,ISR,39.9,ISR,1.5702553921126,ISR,5.45896905535838,ISR,0.5,ISR,6.137,ISR,10.4,20.36227397260274,28.52150684931507,14.061013698630138,0.3659178082191781,7.880904109589042,55.96035616438356,3.472219178082192,5.700739726027397,ISR,4177.1,ISR,96.51,ISR,36929.6042163752,ISR,39.9,ISR,1.5702553921126,ISR,5.45896905535838,ISR,0.5,ISR,6.137,ISR,10.4,20.36227397260274,28.52150684931507,14.061013698630138,0.3659178082191781,7.880904109589042,55.96035616438356,3.472219178082192,5.700739726027397
Israel,2014,,,,,,,,,,,,,ISR,4910.1,ISR,100.25,ISR,38230.4954049785,ISR,39.8,ISR,0.479786761439324,ISR,5.64719680120022,ISR,0.5,ISR,5.789,ISR,10.43,20.52257534246576,28.656986301369862,14.312849315068492,0.4570136986301369,8.301561643835617,58.16079452054794,3.2135068493150687,5.761780821917808,ISR,4910.1,ISR,100.25,ISR,38230.4954049785,ISR,39.8,ISR,0.479786761439324,ISR,5.64719680120022,ISR,0.5,ISR,5.789,ISR,10.43,20.52257534246576,28.656986301369862,14.312849315068492,0.4570136986301369,8.301561643835617,58.16079452054794,3.2135068493150687,5.761780821917808,ISR,4910.1,ISR,100.25,ISR,38230.4954049785,ISR,39.8,ISR,0.479786761439324,ISR,5.64719680120022,ISR,0.5,ISR,5.789,ISR,10.43,20.522575342465757,28.656986301369862,14.312849315068492,0.4570136986301369,8.301561643835617,58.16079452054794,3.2135068493150687,5.761780821917808
Israel,2015,,,,,,,,,,,,,ISR,4978.9,ISR,99.07,ISR,36123.9907881129,ISR,39.7,ISR,-0.601291007162392,ISR,5.43633594730614,ISR,0.5,ISR,5.176,ISR,9.202,20.25408219178082,28.10991780821918,14.299506849315067,0.8074246575342465,8.56545205479452,60.063369863013705,3.358876712328767,5.634191780821918,ISR,4978.9,ISR,99.07,ISR,36123.9907881129,ISR,39.7,ISR,-0.601291007162392,ISR,5.43633594730614,ISR,0.5,ISR,5.176,ISR,9.202,20.25408219178082,28.10991780821918,14.299506849315067,0.8074246575342465,8.56545205479452,60.063369863013705,3.358876712328767,5.634191780821918,ISR,4978.9,ISR,99.07,ISR,36123.9907881129,ISR,39.7,ISR,-0.601291007162392,ISR,5.43633594730614,ISR,0.5,ISR,5.176,ISR,9.202,20.25408219178082,28.10991780821918,14.299506849315067,0.8074246575342465,8.56545205479452,60.063369863013705,3.358876712328767,5.634191780821918
Israel,2016,,,,,,,,,,,,,ISR,4834.9,ISR,100.68,ISR,37556.6272863143,ISR,39.0,ISR,-0.551552352993558,ISR,5.4340599812034,ISR,0.2,ISR,4.723,ISR,8.514,20.63453551912568,28.73087431693989,14.442814207650272,0.6792622950819672,8.420819672131147,58.367295081967214,3.4006557377049185,5.732158469945355,ISR,4834.9,ISR,100.68,ISR,37556.6272863143,ISR,39.0,ISR,-0.551552352993558,ISR,5.4340599812034,ISR,0.2,ISR,4.723,ISR,8.514,20.63453551912568,28.73087431693989,14.442814207650272,0.6792622950819672,8.420819672131147,58.367295081967214,3.4006557377049185,5.732158469945355,ISR,4834.9,ISR,100.68,ISR,37556.6272863143,ISR,39.0,ISR,-0.551552352993558,ISR,5.4340599812034,ISR,0.2,ISR,4.723,ISR,8.514,20.63453551912568,28.73087431693989,14.442814207650272,0.6792622950819672,8.420819672131147,58.367295081967214,3.4006557377049185,5.732158469945355
Israel,2017,,,,,,,,,,,,,ISR,3196.9,ISR,101.77,ISR,40997.9110240274,ISR,38.2,ISR,0.25941497450575,ISR,5.44552357229208,ISR,0.5,ISR,4.14,ISR,7.151,20.467972602739728,28.68915068493151,14.277013698630135,0.3210684931506849,8.287287671232876,57.97087671232877,3.2693972602739723,5.749643835616438,ISR,3196.9,ISR,101.77,ISR,40997.9110240274,ISR,38.2,ISR,0.25941497450575,ISR,5.44552357229208,ISR,0.5,ISR,4.14,ISR,7.151,20.467972602739728,28.68915068493151,14.277013698630135,0.3210684931506849,8.287287671232876,57.97087671232877,3.2693972602739723,5.749643835616438,ISR,3196.9,ISR,101.77,ISR,40997.9110240274,ISR,38.2,ISR,0.25941497450575,ISR,5.44552357229208,ISR,0.5,ISR,4.14,ISR,7.151,20.467972602739728,28.68915068493151,14.277013698630135,0.3210684931506849,8.287287671232876,57.97087671232877,3.2693972602739723,5.749643835616438
Israel,2018,,,,,,,,,,,,,ISR,2461.7,ISR,99.51,ISR,42233.2610344935,ISR,38.6,ISR,0.794075660242718,ISR,5.30452582541345,ISR,0.5,ISR,3.917,ISR,7.025,21.15235616438356,28.84846575342466,15.241479452054795,0.7296986301369862,8.917945205479452,59.78397260273973,3.319589041095891,5.609972602739727,ISR,2461.7,ISR,99.51,ISR,42233.2610344935,ISR,38.6,ISR,0.794075660242718,ISR,5.30452582541345,ISR,0.5,ISR,3.917,ISR,7.025,21.15235616438356,28.84846575342466,15.241479452054795,0.7296986301369862,8.917945205479452,59.78397260273973,3.319589041095891,5.609972602739727,ISR,2461.7,ISR,99.51,ISR,42233.2610344935,ISR,38.6,ISR,0.794075660242718,ISR,5.30452582541345,ISR,0.5,ISR,3.917,ISR,7.025,21.15235616438356,28.84846575342466,15.241479452054795,0.7296986301369862,8.917945205479452,59.78397260273973,3.319589041095891,5.609972602739727
Israel,2019,,,,,,,,,,,,,ISR,3624.2,ISR,100.77,ISR,44140.8289372511,ISR,38.3,ISR,0.84978312826417,ISR,5.0884742677873,ISR,0.7,ISR,3.731,ISR,6.525,20.53854794520548,28.648876712328768,14.321643835616438,0.4171232876712328,8.231068493150685,57.15947945205479,3.4310684931506845,5.740931506849315,ISR,3624.2,ISR,100.77,ISR,44140.8289372511,ISR,38.3,ISR,0.84978312826417,ISR,5.0884742677873,ISR,0.7,ISR,3.731,ISR,6.525,20.53854794520548,28.648876712328768,14.321643835616438,0.4171232876712328,8.231068493150685,57.15947945205479,3.4310684931506845,5.740931506849315,ISR,3624.2,ISR,100.77,ISR,44140.8289372511,ISR,38.3,ISR,0.84978312826417,ISR,5.0884742677873,ISR,0.7,ISR,3.731,ISR,6.525,20.53854794520548,28.648876712328768,14.321643835616438,0.4171232876712328,8.231068493150685,57.15947945205479,3.4310684931506845,5.740931506849315
Israel,2020,,,,,,,,,,,,,ISR,3834.1,ISR,102.3,ISR,44679.7715799755,ISR,37.8,ISR,-0.61441235846577,ISR,5.29504518980891,ISR,0.4,ISR,4.169,ISR,7.645,20.361284153005464,28.16994535519126,14.516666666666667,1.1590983606557377,9.190273224043716,64.41188524590164,3.4098360655737703,5.627868852459017,ISR,3834.1,ISR,102.3,ISR,44679.7715799755,ISR,37.8,ISR,-0.61441235846577,ISR,5.29504518980891,ISR,0.4,ISR,4.169,ISR,7.645,20.361284153005464,28.16994535519126,14.516666666666667,1.1590983606557377,9.190273224043716,64.41188524590164,3.4098360655737703,5.627868852459017,ISR,3834.1,ISR,102.3,ISR,44679.7715799755,ISR,37.8,ISR,-0.61441235846577,ISR,5.29504518980891,ISR,0.4,ISR,4.169,ISR,7.645,20.361284153005464,28.16994535519126,14.516666666666667,1.1590983606557377,9.190273224043716,64.41188524590164,3.4098360655737703,5.627868852459017
Israel,2021,,,,,,,,,,,,,ISR,3353.4,ISR,101.44,ISR,52255.6159050999,ISR,37.9,ISR,1.51020047690539,ISR,4.96402843133313,ISR,0.2,ISR,4.812,ISR,7.649,21.141616438356163,29.34972602739726,14.891780821917807,0.4452328767123287,8.334082191780823,56.65306849315069,3.3692876712328768,5.834054794520547,ISR,3353.4,ISR,101.44,ISR,52255.6159050999,ISR,37.9,ISR,1.51020047690539,ISR,4.96402843133313,ISR,0.2,ISR,4.812,ISR,7.649,21.141616438356163,29.34972602739726,14.891780821917807,0.4452328767123287,8.334082191780823,56.65306849315069,3.3692876712328768,5.834054794520547,ISR,3353.4,ISR,101.44,ISR,52255.6159050999,ISR,37.9,ISR,1.51020047690539,ISR,4.96402843133313,ISR,0.2,ISR,4.812,ISR,7.649,21.141616438356163,29.34972602739726,14.891780821917807,0.4452328767123287,8.334082191780823,56.65306849315069,3.3692876712328768,5.834054794520547
Israel,2022,,,,,,,,,,,,,ISR,3201.2,ISR,105.48,ISR,54930.7261602593,,,ISR,4.39359665912654,ISR,4.45573996865188,,,ISR,3.695,ISR,6.719,20.358575342465755,28.30868493150685,14.287424657534244,0.668986301369863,8.601013698630137,60.30279452054795,3.3827945205479453,5.68586301369863,ISR,3201.2,ISR,105.48,ISR,54930.7261602593,,,ISR,4.39359665912654,ISR,4.45573996865188,,,ISR,3.695,ISR,6.719,20.358575342465755,28.30868493150685,14.287424657534244,0.668986301369863,8.601013698630137,60.30279452054795,3.3827945205479453,5.68586301369863,ISR,3201.2,ISR,105.48,ISR,54930.7261602593,,,ISR,4.39359665912654,ISR,4.45573996865188,,,ISR,3.695,ISR,6.719,20.358575342465755,28.30868493150685,14.287424657534244,0.668986301369863,8.601013698630137,60.30279452054795,3.3827945205479453,5.68586301369863
